Date,Amgen Inc. (AMGN),Teva Pharmaceutical Industries Limited (TEVA),Medtronic plc (MDT),Novartis AG (NVS),UnitedHealth Group Incorporated (UNH)
4/19/2005,51.970187,25.648018,41.117879,32.286378,41.643652
4/18/2005,52.369409,25.823523,41.886513,31.358378,40.736608
4/15/2005,53.185604,25.663971,42.234422,31.545313,41.67493
4/14/2005,52.937195,25.943189,41.611423,31.551988,41.960898
4/13/2005,53.646931,25.632063,41.587152,31.385081,42.876877
4/12/2005,53.744519,25.735769,42.129239,31.538638,43.430934
4/11/2005,52.635562,25.815547,42.064514,31.53196,43.435403
4/8/2005,52.058903,25.76768,42.39624,31.391759,43.96712
4/7/2005,52.121004,25.991056,42.355783,31.365053,44.270958
4/6/2005,51.499987,25.759704,41.854149,31.525285,43.806264
4/5/2005,51.331427,25.727793,41.546695,31.164766,43.757114
4/4/2005,50.86123,25.16936,41.271604,30.543874,43.118161
4/1/2005,50.87897,24.507218,40.86706,30.957801,42.818792
3/31/2005,51.641933,24.722614,41.223061,31.231528,42.617721
3/30/2005,52.333925,24.49924,41.700423,31.451846,42.765172
3/29/2005,51.686291,24.331711,41.672914,31.184794,41.585567
3/28/2005,51.872598,24.387554,41.29326,31.411787,41.594502
3/24/2005,52.325052,24.307778,41.196328,31.465198,41.473898
3/23/2005,52.218593,23.821145,41.826389,31.284939,41.263959
3/22/2005,51.61532,23.661592,41.874856,31.251558,41.116559
3/21/2005,51.517731,23.956764,42.860338,31.645458,40.928952
3/18/2005,52.218593,23.996652,43.102669,32.259672,40.759216
3/17/2005,52.298438,24.052495,43.110745,32.673599,40.692214
3/16/2005,51.437886,24.363622,42.868414,32.446606,40.236606
3/15/2005,51.996801,24.419465,43.538866,32.212938,40.236606
3/14/2005,53.611443,24.826324,43.934672,32.653571,40.410809
3/11/2005,53.061401,25.185315,43.59541,32.72701,40.32594
3/10/2005,54.143741,25.408689,44.36279,32.51337,40.835151
3/9/2005,54.23246,24.610928,44.055839,32.593485,40.31254
3/8/2005,54.782502,24.132271,44.104303,32.913945,40.357207
3/7/2005,55.101882,24.124293,43.619642,32.847183,40.736881
3/4/2005,55.039781,23.422264,43.191524,33.01409,41.670437
3/3/2005,54.97768,23.53395,43.199601,32.787097,40.93342
3/2/2005,54.507479,23.709457,43.054201,33.027442,40.84855
3/1/2005,55.217215,23.829122,42.311054,33.15429,40.567145
2/28/2005,54.658299,24.020585,42.101031,33.361255,40.719017
2/25/2005,55.722899,21.986293,42.731095,33.58157,40.821751
2/24/2005,54.915578,22.074048,42.731095,33.294491,39.888199
2/23/2005,54.418764,21.994271,42.553384,33.381283,39.463854
2/22/2005,54.684913,21.938428,42.020255,33.68839,38.816175
2/18/2005,55.004293,21.858652,42.811871,32.646896,39.77653
2/17/2005,55.3148,21.475727,43.02189,32.146177,39.763127
2/16/2005,56.193096,22.29024,41.842545,32.379845,40.142804
2/15/2005,56.503603,22.807507,42.125267,32.393198,40.290205
2/14/2005,56.113251,24.168319,42.343362,32.179558,39.731859
2/11/2005,56.264068,23.436187,43.151133,31.892478,39.195849
2/10/2005,55.696282,23.547598,42.819947,31.97927,39.320918
2/9/2005,55.084139,23.1497,42.771483,31.76563,38.941244
2/8/2005,55.918073,23.571472,43.377311,31.612074,39.696128
2/7/2005,56.024536,23.603303,43.700418,31.805686,39.722927
2/4/2005,55.669668,23.444143,43.086513,31.939212,40.991487
2/3/2005,55.128496,23.165616,42.31913,31.985946,40.451009
2/2/2005,55.580953,23.452102,42.456453,32.092766,40.200871
2/1/2005,55.47449,23.014415,42.731095,31.945887,40.504611
1/31/2005,55.217215,22.863213,42.399909,31.965918,39.709528
1/28/2005,54.383277,22.528979,42.351441,31.899153,39.37452
1/27/2005,54.631685,22.051501,41.487127,32.319758,39.512989
1/26/2005,56.388274,21.932132,41.155941,32.500018,39.218184
1/25/2005,55.15511,21.398949,41.842545,32.212938,39.195849
1/24/2005,55.110752,21.454654,41.479047,32.38652,39.419187
1/21/2005,55.509978,21.836637,41.996023,31.952565,39.687192
1/20/2005,55.501108,22.186786,42.133343,31.718894,38.69557
1/19/2005,56.317299,22.226577,41.252872,32.146177,39.432587
1/18/2005,56.920575,22.162913,41.269028,32.38652,39.664861
1/14/2005,56.610065,22.704055,41.147861,32.219614,40.004332
1/13/2005,56.681037,22.640391,40.719743,31.879126,39.486189
1/12/2005,57.550462,23.141742,41.180173,32.039357,39.347717
1/11/2005,56.583448,22.918918,41.155941,31.972593,39.088648
1/10/2005,56.459245,22.879129,41.487127,31.97927,39.128847
1/7/2005,55.864846,22.377779,40.550112,32.079413,38.963579
1/6/2005,55.749513,22.322072,40.186615,32.439931,39.276251
1/5/2005,55.234955,22.123123,39.378843,32.62019,38.427565
1/4/2005,56.122121,22.568769,39.673681,32.747038,38.293564
1/3/2005,57.027031,23.245195,39.859147,33.561543,38.691106
12/31/2004,56.911702,23.762463,40.052676,33.741802,39.320918
12/30/2004,57.027031,23.714714,40.238145,33.79521,39.240516
12/29/2004,57.452874,23.682883,39.689809,33.614951,39.017178
12/28/2004,57.310924,23.778378,39.681744,33.735124,38.85191
12/27/2004,56.414888,23.635136,39.472087,33.448045,38.266762
12/23/2004,56.911702,23.770421,38.818922,33.127585,37.967489
12/22/2004,56.308429,23.666967,38.875368,32.927298,38.181895
12/21/2004,56.778625,23.420271,38.778604,32.827153,38.065759
12/20/2004,55.847102,23.364565,38.826987,32.90727,37.85582
12/17/2004,55.980175,23.555556,39.230175,32.62019,38.128293
12/16/2004,56.104381,23.078078,38.93988,33.100882,38.436501
12/15/2004,56.37053,22.926877,38.907624,33.514809,38.516903
12/14/2004,57.098006,23.316816,39.270493,33.167643,38.816175
12/13/2004,56.734268,23.261111,39.552724,32.980709,38.293564
12/10/2004,56.734268,23.221322,39.391448,32.51337,37.864752
12/9/2004,57.071392,22.926877,39.915593,32.947326,37.85582
12/8/2004,55.953561,22.847297,39.915593,32.83383,36.868666
12/7/2004,54.959936,22.306157,39.504343,32.680277,35.600103
12/6/2004,55.767257,22.52102,39.762383,32.793772,36.283521
12/3/2004,55.013164,22.719969,39.310812,32.987384,36.765929
12/2/2004,55.838228,22.743844,39.60917,32.413226,36.560458
12/1/2004,54.08164,21.963964,39.593042,32.560104,36.689995
11/30/2004,53.265449,21.70931,38.746348,32.079413,37.007134
11/29/2004,53.886466,21.796846,39.004388,32.713658,37.065204
11/26/2004,53.416265,21.772974,38.98826,32.747038,37.46721
11/24/2004,53.629187,21.876426,38.907624,32.346464,36.743597
11/23/2004,53.185604,21.359159,38.689902,32.246319,36.855266
11/22/2004,53.558212,21.486487,37.907717,32.500018,36.618528
11/19/2004,53.123502,21.796846,38.867306,32.62019,36.502391
11/18/2004,53.300936,21.844595,39.230175,32.994059,36.864198
11/17/2004,53.114629,21.828679,42.189572,33.508131,36.31032
11/16/2004,53.088015,21.478528,42.415357,33.274463,36.078047
11/15/2004,53.158986,21.558108,42.834672,33.234405,36.475592
11/12/2004,53.203347,21.637688,42.963692,33.68839,36.404122
11/11/2004,53.123502,21.741141,42.197638,33.321197,36.493456
11/10/2004,52.644432,20.674774,41.770257,33.194349,36.162916
11/9/2004,53.070271,20.237087,42.060552,32.947326,35.4259
11/8/2004,53.274319,19.575781,42.48793,33.387958,35.492902
11/5/2004,53.815491,19.861675,42.366976,33.568218,35.501837
11/4/2004,52.342795,18.996052,42.262146,33.381283,34.729086
11/3/2004,51.94357,19.170765,41.641237,32.967356,33.737464
11/2/2004,48.785261,18.781632,40.875179,31.839067,32.12943
11/1/2004,49.388531,19.972856,40.875179,32.072738,32.258966
10/29/2004,50.391029,20.647883,41.213859,32.052707,32.339368
10/28/2004,50.053905,20.616116,41.641237,31.985946,32.451037
10/27/2004,49.699041,20.584351,42.05249,31.785658,32.518039
10/26/2004,48.723156,20.242866,40.859051,31.558666,31.718488
10/25/2004,47.18836,19.710786,39.972039,31.391759,30.910002
10/22/2004,46.75365,19.980797,40.278463,31.351701,31.20481
10/21/2004,48.155371,20.099919,40.318781,31.53196,30.48566
10/20/2004,50.045035,19.694903,40.875179,31.178119,31.20481
10/19/2004,50.249083,19.234296,40.584887,31.204825,29.703977
10/18/2004,50.240213,19.059584,41.246114,31.064621,32.763709
10/15/2004,48.989309,19.385185,40.78648,30.717456,32.763709
10/14/2004,47.906965,19.504307,40.641333,30.423701,32.455505
10/13/2004,48.785261,20.171393,41.294495,30.383643,32.165164
10/12/2004,49.388531,20.012564,41.197731,30.477113,32.41977
10/11/2004,49.583708,20.195218,41.270305,30.523846,32.719042
10/8/2004,49.388531,19.790202,41.367069,30.490463,32.786044
10/7/2004,50.178111,19.623429,41.657365,30.370293,33.451591
10/6/2004,51.083021,20.028446,42.149254,31.164766,33.322055
10/5/2004,51.012046,20.385814,42.012169,31.111355,32.96918
10/4/2004,51.127379,21.013191,42.891118,31.258233,32.705642
10/1/2004,51.242708,21.044957,42.391166,31.491901,32.946848
9/30/2004,50.399903,20.608176,41.850896,31.158089,32.937913
9/29/2004,51.446759,21.029074,41.746066,31.345026,32.258966
9/28/2004,50.87897,20.719356,40.935659,31.291614,32.906645
9/27/2004,50.249083,20.925835,40.6539,30.924421,32.41977
9/24/2004,50.692666,21.529389,40.951759,31.238206,31.861424
9/23/2004,51.074148,20.401697,40.428493,31.358378,31.307543
9/22/2004,51.074148,20.751122,40.452643,31.391759,31.401348
9/21/2004,51.952444,21.600863,40.460692,31.832392,31.49515
9/20/2004,51.366914,21.712043,39.848872,31.118033,31.155675
9/17/2004,51.517731,22.220298,40.130631,31.204825,31.186942
9/16/2004,51.62419,22.132943,40.025979,31.164766,31.169075
9/15/2004,51.588706,22.347362,39.945475,31.144738,31.392413
9/14/2004,51.757266,22.196475,40.034028,31.471873,31.240545
9/13/2004,51.384654,21.600863,39.81667,31.565341,30.825135
9/10/2004,50.834612,21.735868,40.034028,31.625427,30.762601
9/9/2004,52.396027,21.85499,40.283588,31.491901,30.637529
9/8/2004,53.212218,21.847049,40.412392,31.712219,30.641996
9/7/2004,53.158986,21.791458,40.710252,31.445168,30.454393
9/3/2004,52.812992,20.90201,40.331888,31.431818,29.945182
9/2/2004,53.150116,20.663766,40.533145,31.551988,30.083651
9/1/2004,52.644432,21.044957,40.243337,31.311645,29.779911
8/31/2004,52.600074,21.640569,40.050129,31.011213,29.538705
8/30/2004,52.351666,22.005877,39.913276,30.383643,29.105432
8/27/2004,52.946069,22.545899,40.347989,30.537199,29.319835
8/26/2004,52.484742,22.395012,41.209368,30.517169,29.167967
8/25/2004,52.617818,22.33148,41.032264,30.376968,29.109896
8/24/2004,52.191979,22.156766,40.460692,30.190033,29.02503
8/23/2004,51.499987,21.942346,39.897175,30.410349,29.016095
8/20/2004,51.633063,22.212356,40.074279,30.931098,29.288568
8/19/2004,50.914458,22.013819,39.832771,31.004535,28.989295
8/18/2004,50.799125,22.244123,39.921325,30.904393,29.06523
8/17/2004,49.663554,21.839107,39.961576,30.804248,29.033962
8/16/2004,49.47725,21.75175,40.09038,30.710781,29.132232
8/13/2004,48.226346,21.005251,39.52686,30.550549,28.989295
8/12/2004,48.643315,20.036387,39.245102,30.176681,28.707887
8/11/2004,48.971565,21.43409,40.098432,30.170003,28.67662
8/10/2004,47.81825,22.315597,39.285352,30.096566,28.171877
8/9/2004,47.223847,22.260007,39.084095,30.016449,27.412527
8/6/2004,47.729531,22.458543,39.454407,30.196709,27.403593
8/5/2004,48.882847,22.807353,39.945475,30.076536,27.676066
8/4/2004,50.169238,23.703157,40.742454,30.343587,27.850269
8/3/2004,49.991804,23.00554,40.243337,30.183356,27.832404
8/2/2004,49.95632,23.50497,40.299689,30.056508,28.162943
7/30/2004,50.462004,23.465333,39.985726,29.816162,28.095943
7/29/2004,50.568463,23.219582,40.122582,29.796134,28.591754
7/28/2004,50.568463,22.585383,40.186982,29.829515,27.604598
7/27/2004,49.601452,23.481189,40.098432,29.896276,27.470595
7/26/2004,49.237714,23.948908,39.365857,30.029802,28.448816
7/23/2004,49.113512,24.305645,39.317554,29.969716,28.095943
7/22/2004,49.770013,24.35321,39.196799,30.497141,28.560485
7/21/2004,49.548221,24.931917,39.728117,30.323557,28.725755
7/20/2004,50.568463,25.550259,40.299689,30.523846,29.453839
7/19/2004,49.335303,25.07461,40.259435,28.908191,29.181366
7/16/2004,49.441762,24.781294,40.323839,29.041716,29.319835
7/15/2004,49.681297,25.201451,39.897175,29.175242,29.351102
7/14/2004,49.237714,25.70088,39.792521,29.762753,27.649266
7/13/2004,48.368292,25.899067,39.510762,29.455644,27.689467
7/12/2004,47.889222,25.98627,39.261202,29.989744,27.041786
7/9/2004,47.560971,26.263733,39.486609,29.72937,26.91225
7/8/2004,47.303692,26.564975,39.180698,29.709342,26.947985
7/7/2004,47.809376,26.786947,39.52686,29.569141,27.36786
7/6/2004,47.933579,26.477776,40.017927,29.402235,26.836316
7/2/2004,48.971565,26.517412,39.945475,29.94301,27.224923
7/1/2004,48.58121,26.453991,39.864973,29.589169,27.604598
6/30/2004,48.41265,26.628397,39.220952,29.709342,27.805602
6/29/2004,47.98681,26.862256,39.297429,29.72937,27.430394
6/28/2004,47.516613,26.624432,38.847396,30.076536,27.135588
6/25/2004,48.022298,26.715599,38.694708,30.223414,27.57333
6/24/2004,48.368292,26.691815,39.474225,30.243442,27.38126
6/23/2004,48.102143,27.100082,39.417972,30.343587,27.452728
6/22/2004,47.108514,27.028735,39.176884,30.477113,27.425928
6/21/2004,46.860109,27.17143,39.64299,30.657369,27.796669
6/18/2004,47.445639,27.167465,39.474225,30.657369,28.587286
6/17/2004,47.880351,26.965314,39.55459,30.437054,28.475617
6/16/2004,48.261833,27.104044,39.747459,30.303529,28.49795
6/15/2004,48.669929,26.596686,39.747459,30.523846,28.462217
6/14/2004,49.202227,26.168601,39.578698,30.216737,28.386281
6/10/2004,49.122382,26.251843,39.377791,30.684075,28.524752
6/9/2004,48.936078,26.105183,39.956404,30.657369,28.877626
6/8/2004,49.415148,26.457956,40.478761,31.244881,29.060762
6/7/2004,49.47725,26.287515,40.09302,31.191472,29.266233
6/4/2004,49.175613,25.796012,39.77157,30.724133,29.011627
6/3/2004,48.944948,25.954562,39.859967,30.216737,29.293035
6/2/2004,48.936078,26.184457,39.940331,30.443729,29.337702
6/1/2004,48.164244,26.160675,39.257245,30.203386,29.212634
5/28/2004,48.527982,26.228058,38.493801,30.15665,29.145631
5/27/2004,48.776388,26.255804,39.016157,30.657369,28.779357
5/26/2004,48.590083,26.350936,37.288358,30.116594,28.145076
5/25/2004,48.465881,26.41039,37.866969,30.063183,28.417549
5/24/2004,47.50774,25.958524,38.051803,29.736048,28.462217
5/21/2004,47.81825,25.760337,38.300929,29.602522,28.229945
5/20/2004,47.50774,25.910961,39.297429,29.695989,27.979806
5/19/2004,48.350548,25.534404,39.594771,29.869573,28.207612
5/18/2004,49.63694,25.669173,39.458152,30.029802,28.122742
5/17/2004,50.053905,25.538368,39.618879,29.769429,27.961938
5/14/2004,50.337802,25.764301,40.2216,29.609197,27.926205
5/13/2004,50.745897,25.387747,40.985048,29.642581,27.832404
5/12/2004,50.8701,25.177668,40.663595,29.769429,27.640333
5/11/2004,50.630565,25.090466,40.880575,29.796134,27.394661
5/10/2004,50.763641,24.71391,40.993083,29.489024,26.952451
5/7/2004,50.524106,24.841543,41.041301,29.996421,27.037319
5/6/2004,51.260452,25.185849,41.033266,30.376968,27.559931
5/5/2004,51.854855,25.213552,41.121663,30.583933,27.935139
5/4/2004,51.18948,24.794053,40.502872,30.483788,27.470595
5/3/2004,51.402398,23.883815,41.185955,29.949688,27.899404
4/30/2004,50.045035,24.358721,40.551088,29.909629,27.461661
4/29/2004,51.562088,25.486624,40.382326,29.442291,27.819002
4/28/2004,52.014545,26.187109,39.900151,28.87481,28.296946
4/27/2004,53.16786,26.028807,40.43858,29.575816,28.819556
4/26/2004,52.396027,25.664713,40.060874,29.822837,28.542619
4/23/2004,51.730652,25.561815,40.277854,28.327357,29.458304
4/22/2004,50.692666,25.700332,40.768068,28.674523,29.57444
4/21/2004,50.577333,26.040682,41.250246,29.248681,28.931225
4/20/2004,51.961314,26.187109,40.43858,29.008336,28.363948
4/19/2004,53.611443,25.680543,41.025228,29.575816,29.060762
4/16/2004,53.354164,25.50641,41.097555,29.322118,29.217101
4/15/2004,53.549342,25.265001,40.189454,29.342149,28.564953
4/14/2004,52.396027,24.805925,40.205527,28.247243,29.882648
4/13/2004,51.987928,24.853415,39.699243,27.946811,30.101519
4/12/2004,52.209719,25.419346,39.803713,28.714579,30.409726
4/8/2004,51.721778,25.530157,39.297429,28.914868,29.703977
4/7/2004,51.4645,25.660754,38.734889,28.961602,29.864781
4/6/2004,52.121004,25.451005,38.967942,28.607759,30.007717
4/5/2004,52.954939,25.407471,39.064376,28.474236,29.927315
4/2/2004,52.795249,25.514327,38.180383,28.360738,29.087565
4/1/2004,52.023415,25.304576,38.156275,28.941572,29.020563
3/31/2004,51.588706,25.078995,38.373255,28.440852,28.783825
3/30/2004,52.360539,24.853415,38.017249,28.360738,28.426482
3/29/2004,52.830736,24.730732,38.233895,28.273946,28.238878
3/26/2004,51.535474,24.540768,38.033298,28.260596,27.71205
3/25/2004,52.369409,24.746561,38.113535,28.507616,27.810273
3/24/2004,51.61532,24.45766,37.487672,27.953486,27.676334
3/23/2004,51.304813,24.236038,37.543839,28.240565,28.439788
3/22/2004,53.32755,24.437873,37.752459,27.572939,28.104939
3/19/2004,54.07277,24.92861,38.033298,28.420824,28.337101
3/18/2004,54.276818,25.142316,38.554849,28.474236,28.609445
3/17/2004,54.383277,25.237298,39.525741,28.260596,28.27906
3/16/2004,52.387153,24.857374,39.605982,28.23389,28.08708
3/15/2004,52.768635,24.714901,40.047296,28.253918,27.734373
3/12/2004,53.984051,25.011718,40.625018,28.120392,27.600434
3/11/2004,53.407395,24.778222,40.263941,28.240565,27.060212
3/10/2004,54.152615,25.02359,40.352205,29.155212,27.511141
3/9/2004,55.678538,25.502455,39.822627,29.315443,27.417384
3/8/2004,55.412389,25.589521,40.320108,29.19527,27.881707
3/5/2004,56.113251,25.712204,38.956044,29.342149,28.20316
3/4/2004,55.793871,25.747821,38.314133,29.475674,27.90403
3/3/2004,55.926947,25.791354,38.498682,29.388882,27.823666
3/2/2004,56.37053,25.949657,37.928986,29.475674,27.359343
3/1/2004,57.000417,26.317709,37.912938,29.876249,27.52007
2/27/2004,56.361656,25.759693,37.632102,29.475674,27.680798
2/26/2004,57.12462,26.064426,37.752459,29.375529,27.671868
2/25/2004,56.53909,25.656799,37.969105,29.842868,27.627222
2/24/2004,56.130995,25.569732,38.033298,30.123269,27.64508
2/23/2004,55.997918,25.407471,38.594968,29.625222,27.32809
2/20/2004,56.397144,25.613266,38.619042,29.572764,27.252192
2/19/2004,56.130995,25.414992,38.611016,29.821936,27.256656
2/18/2004,56.8496,25.569094,38.715328,30.267823,26.921808
2/17/2004,57.26657,26.552976,38.51473,30.831739,27.011101
2/13/2004,57.373025,26.047205,37.985153,30.903868,26.640535
2/12/2004,57.976298,26.063011,38.24994,31.015338,26.430697
2/11/2004,58.411008,26.130183,38.017249,31.238282,26.519991
2/10/2004,57.639178,25.94052,37.311145,31.113697,26.787869
2/9/2004,56.973803,25.782466,37.704318,30.916982,26.586959
2/6/2004,57.541589,25.782466,38.51473,30.884195,26.618212
2/5/2004,57.26657,25.474263,37.912938,30.313723,26.39498
2/4/2004,57.985172,25.770613,41.724291,30.221923,26.819121
2/3/2004,58.757009,25.549339,41.242858,29.651451,26.828051
2/2/2004,58.668287,24.988249,40.641066,29.795707,26.796798
1/30/2004,57.364158,24.731411,39.493647,29.605552,27.180758
1/29/2004,57.656918,24.67214,39.76646,30.457981,27.194151
1/28/2004,57.044778,24.332327,38.51473,30.359623,26.528919
1/27/2004,57.222208,24.644481,39.268976,30.818624,26.546778
1/26/2004,57.958558,24.72746,39.718316,30.746495,26.743223
1/23/2004,56.716524,24.399499,38.956044,30.766166,26.640535
1/22/2004,54.534097,24.103149,39.29305,30.831739,27.086999
1/21/2004,55.722899,23.218049,39.646101,30.785839,26.091384
1/20/2004,55.847102,23.19039,39.397358,30.392408,26.149424
1/16/2004,56.335042,23.443276,39.381313,29.90718,26.189606
1/15/2004,56.024536,22.921699,39.148619,30.228479,26.028879
1/14/2004,56.822986,23.316832,39.461551,30.857968,25.88601
1/13/2004,56.556834,23.214098,38.84371,30.615351,25.229707
1/12/2004,55.918073,23.609232,39.100475,30.523552,25.314536
1/9/2004,55.891459,23.087655,38.594968,30.569452,25.408293
1/8/2004,56.21084,22.973066,38.795566,30.628466,25.640455
1/7/2004,56.228584,23.024434,38.755447,30.654695,25.58688
1/6/2004,55.492234,23.115315,39.252928,30.916982,25.350253
1/5/2004,55.3148,23.494643,39.124546,30.68748,25.091304
1/2/2004,55.3148,22.86638,38.851733,30.097338,26.359263
12/31/2003,54.817989,22.408025,39.004189,30.09078,25.975304
12/30/2003,54.97768,22.641154,39.244905,29.572764,25.810112
12/29/2003,54.888961,22.427782,39.009802,29.28425,25.939586
12/26/2003,54.223586,22.293436,38.464994,29.087536,25.225243
12/24/2003,54.525223,22.33295,38.392887,29.074421,25.095768
12/23/2003,54.800246,22.313194,38.593184,28.910492,25.01094
12/22/2003,54.259074,22.253923,38.505056,28.766234,25.189525
12/19/2003,54.871217,22.550274,38.985767,28.654764,25.024334
12/18/2003,54.640556,22.522614,39.081909,28.962948,25.131486
12/17/2003,55.13737,22.735987,38.489032,28.549849,24.966293
12/16/2003,53.567085,22.98492,37.936211,28.844922,24.497505
12/15/2003,52.990426,22.783402,37.936211,28.851478,24.323385
12/12/2003,52.724277,22.838721,38.497042,28.831807,24.318921
12/11/2003,52.112134,23.150877,38.280721,28.858034,23.997466
12/10/2003,51.641933,22.826867,37.936211,28.740007,23.765304
12/9/2003,51.393528,22.696473,37.832059,28.818693,23.841204
12/8/2003,51.411272,23.802848,37.735914,28.628535,24.00193
12/5/2003,51.721778,23.364249,37.295262,28.208877,23.823345
12/4/2003,52.883967,23.818652,37.431465,28.261333,24.189446
12/3/2003,52.200849,23.78309,37.127013,28.372806,24.332314
12/2/2003,52.245207,24.233543,37.030871,27.953148,24.519828
12/1/2003,52.546843,24.170321,36.854609,27.769546,24.399284
11/28/2003,51.118505,23.78309,36.21366,27.671191,24.064436
11/26/2003,51.579832,23.609232,36.125529,27.684305,24.006395
11/25/2003,52.26295,23.036288,35.692887,27.035146,24.033184
11/24/2003,53.380778,22.336901,35.668853,27.376118,23.573324
11/21/2003,53.185604,21.787666,35.292294,27.369562,23.091143
11/20/2003,53.00817,22.087968,35.813067,27.100719,22.680395
11/19/2003,53.318677,22.546323,36.149564,26.785973,23.028639
11/18/2003,52.200849,22.344804,35.716925,26.98269,21.921405
11/17/2003,53.17673,22.506809,36.293778,26.812203,22.256254
11/14/2003,51.677421,22.668813,36.494074,26.792532,22.180355
11/13/2003,53.185604,22.585836,37.167072,25.992558,22.278578
11/12/2003,53.478367,22.770364,35.548673,25.212258,22.162496
11/11/2003,52.325052,22.0837,35.132056,24.720471,21.841041
11/10/2003,52.466998,22.525691,34.76351,24.458184,21.537447
11/7/2003,53.185604,22.529637,34.739476,24.687686,21.363325
11/6/2003,54.23246,22.549368,35.172117,24.490969,21.921405
11/5/2003,54.330049,22.754578,35.27627,24.418843,22.323224
11/4/2003,54.196972,22.833505,35.564697,24.589328,22.180355
11/3/2003,54.250204,23.046608,36.053422,25.1139,22.510738
10/31/2003,54.791372,22.462548,36.510099,25.159799,22.716113
10/30/2003,54.214716,22.774309,36.534133,24.956529,22.792011
10/29/2003,53.363038,22.947949,37.655796,25.035214,23.336699
10/28/2003,53.984051,23.299173,37.479534,25.50733,23.372415
10/27/2003,53.966311,22.553315,37.07093,25.572901,23.394739
10/24/2003,54.534097,22.020559,37.119002,25.684371,24.220698
10/23/2003,52.9993,22.320482,36.86262,25.540116,24.100152
10/22/2003,53.496111,22.020559,36.381909,25.467986,24.555546
10/21/2003,56.468119,22.707222,36.998823,25.835188,24.801101
10/20/2003,54.906705,22.5691,36.99081,26.294187,24.510901
10/17/2003,55.90033,22.679598,36.934727,25.861415,24.104618
10/16/2003,57.807741,23.180783,37.078941,26.064687,23.832274
10/15/2003,57.958558,23.157104,36.814551,26.031902,22.917023
10/14/2003,59.27156,23.153157,36.13354,26.490903,23.417062
10/13/2003,59.564326,22.462548,35.468556,26.589259,23.640295
10/10/2003,58.606185,22.316534,35.973305,26.530245,23.292051
10/9/2003,59.023154,22.509906,36.630278,26.104031,23.028639
10/8/2003,57.825482,22.12711,36.454016,25.69093,22.881305
10/7/2003,58.739262,22.486227,36.574195,25.540116,23.059891
10/6/2003,57.60369,22.470441,35.87716,25.69093,22.992921
10/3/2003,57.639178,23.007143,36.758468,25.704044,23.484031
10/2/2003,58.686034,23.137373,38.65728,25.769615,23.327769
10/1/2003,58.801363,23.04266,38.040366,25.835188,23.109001
9/30/2003,57.239949,22.573047,37.533214,25.467986,22.466092
9/29/2003,57.994045,22.142896,37.717203,25.290943,21.778537
9/26/2003,57.798868,22.060023,37.637207,25.054885,21.577629
9/25/2003,58.002912,22.079755,37.933184,25.212258,21.430295
9/24/2003,58.419881,22.95584,37.853191,25.179473,21.899082
9/23/2003,60.841847,23.650397,38.669131,26.077802,22.12678
9/22/2003,60.735385,23.346528,38.389153,25.933544,22.189285
9/19/2003,61.116867,23.460973,38.741126,26.372874,22.305365
9/18/2003,62.101622,23.642504,39.389079,26.346645,22.586638
9/17/2003,61.773368,23.646449,39.509068,26.215502,22.62682
9/16/2003,61.933058,23.472811,40.029031,26.307301,22.358942
9/15/2003,60.770873,22.951895,39.709053,26.149931,22.341083
9/12/2003,60.788613,23.20446,39.013106,26.156487,22.278578
9/11/2003,60.549081,23.192622,39.237088,26.176158,22.332153
9/10/2003,59.43125,23.228139,38.757125,26.130258,22.323224
9/9/2003,59.812732,23.776679,39.0851,26.018788,22.461629
9/8/2003,60.50472,23.709592,38.757125,25.913873,22.55092
9/5/2003,59.688529,23.551738,38.837118,25.625359,22.144637
9/4/2003,59.564326,23.709592,39.317084,24.982756,22.265183
9/3/2003,58.827977,23.9148,39.50107,24.805715,22.122315
9/2/2003,60.18534,23.658289,39.613061,24.26147,22.233931
8/29/2003,58.49973,23.109749,39.661059,24.241799,22.068739
8/28/2003,58.801363,23.579362,39.557066,24.333599,21.787466
8/27/2003,58.313426,22.967681,39.997032,24.340155,21.854437
8/26/2003,58.135988,23.026875,40.093024,24.438513,21.983912
8/25/2003,58.730388,23.003198,40.397003,24.39917,21.74282
8/22/2003,58.9788,23.038715,40.516995,24.464743,21.836578
8/21/2003,60.948303,22.797988,41.26094,24.438513,22.13571
8/20/2003,60.868461,22.679598,41.036955,24.720471,22.457163
8/19/2003,60.611182,22.880861,41.276936,24.786042,22.979527
8/18/2003,61.666912,22.995305,41.09295,24.989315,23.064355
8/15/2003,60.948303,22.600671,40.788975,24.949971,22.863446
8/14/2003,60.841847,22.782202,41.11695,24.510643,22.863446
8/13/2003,60.362777,22.367837,40.700981,24.497528,22.519668
8/12/2003,61.258817,22.063969,42.116876,24.936856,22.841123
8/11/2003,59.89258,21.507536,41.676906,24.890956,22.671466
8/8/2003,59.280433,21.732477,41.63691,24.917185,22.265183
8/7/2003,59.457864,21.612113,41.596914,25.317172,22.309831
8/6/2003,58.615059,21.158904,41.63691,25.277828,21.783002
8/5/2003,58.703774,21.820982,41.66091,25.08767,22.702718
8/4/2003,60.469239,22.258427,41.996884,25.133573,23.394739
8/1/2003,60.549081,21.958916,41.49292,24.727027,23.439385
7/31/2003,61.595937,22.597348,41.196943,25.304058,23.256335
7/30/2003,61.782241,22.553997,40.436999,25.64503,24.44393
