Date,Ford Motor Company (F),Apple Inc. (AAPL),The Procter & Gamble Company (PG),The Coca-Cola Company (KO),Canon Inc. (CAJ)
5/19/2008,6.567924,23.787133,50.8705,21.846829,52.666339
5/16/2008,6.641628,24.307962,50.786806,21.675913,52.402078
5/15/2008,6.690765,24.581334,50.490075,21.653124,52.734851
5/14/2008,6.666197,24.131762,49.835742,21.474613,51.765891
5/13/2008,6.739901,24.611132,50.01074,21.45942,51.364605
5/12/2008,6.674386,24.377924,49.721613,21.42144,49.867124
5/9/2008,6.633439,23.7677,49.615095,21.326486,49.759462
5/8/2008,6.715333,23.976291,50.155298,21.37966,50.650121
5/7/2008,6.518787,23.656278,50.064,21.660721,50.053085
5/6/2008,6.77266,24.183586,50.710722,22.131689,50.924169
5/5/2008,6.821796,23.933535,50.710722,22.173469,50.826295
5/2/2008,6.77266,23.442505,50.824851,22.321595,51.19822
5/1/2008,6.944637,23.320718,50.999843,22.443135,50.111811
4/30/2008,6.76447,22.536884,51.015064,22.359576,48.907954
4/29/2008,6.649818,22.6794,50.140084,22.302605,49.485414
4/28/2008,6.723523,22.315338,50.375946,22.401356,49.759462
4/25/2008,6.142073,21.990143,50.634638,22.534291,50.943744
4/24/2008,6.879122,21.88779,50.847675,22.883718,46.852584
4/23/2008,6.158452,21.103956,51.106362,22.910305,48.810077
4/22/2008,6.264915,20.755439,51.33462,22.746985,48.731779
4/21/2008,6.33043,21.786735,51.585702,22.921699,50.190109
4/18/2008,6.101126,20.86427,51.106362,22.830544,49.211363
4/17/2008,5.945527,20.015655,51.403093,23.047038,47.234295
4/16/2008,5.888201,19.913304,52.704148,23.22555,46.607898
4/15/2008,5.634329,19.224047,53.130233,23.145788,44.346996
4/14/2008,5.552434,19.146311,53.047015,23.168578,44.86573
4/11/2008,5.478729,19.063393,52.956231,22.898911,45.59979
4/10/2008,5.519676,20.023429,53.092405,23.293916,45.805326
4/9/2008,5.503297,19.620498,53.115099,23.085018,45.570429
4/8/2008,5.658897,19.801882,53.447969,22.982469,46.412148
4/7/2008,5.511487,20.197039,53.342057,22.929295,47.439834
4/4/2008,5.31494,19.832977,53.410141,22.883718,46.950461
4/3/2008,5.290372,19.642523,53.311795,23.00146,47.410469
4/2/2008,5.020121,19.108738,53.319362,22.963478,47.371322
4/1/2008,4.88909,19.37304,53.818661,23.335695,47.381108
3/31/2008,4.684354,18.591796,53.009187,23.119202,45.384465
3/28/2008,4.577892,18.528312,52.532583,23.145788,45.482342
3/27/2008,4.774438,18.170728,52.509889,23.28632,45.325742
3/26/2008,4.807196,18.793908,52.683884,23.22555,44.904881
3/25/2008,4.913658,18.265305,52.608234,23.324301,46.656834
3/24/2008,4.880901,18.077444,52.933537,23.236944,45.541064
3/20/2008,4.60246,17.266402,52.479627,23.18377,44.650405
3/19/2008,4.46324,16.799987,51.299456,22.773572,43.495484
3/18/2008,4.332209,17.208099,51.851716,22.564675,44.278484
3/17/2008,4.184799,16.419082,50.724507,21.911397,42.262265
3/14/2008,4.332209,16.403535,50.489982,21.850627,42.546103
3/13/2008,4.414103,16.57585,50.959025,22.382365,43.671659
3/12/2008,4.667975,16.32839,50.71694,22.481116,44.298056
3/11/2008,4.831764,16.499409,50.429465,22.443137,44.190397
3/10/2008,4.586081,15.506983,49.748598,22.137454,43.074623
3/7/2008,4.733491,15.838654,49.77886,22.209157,42.58525
3/6/2008,4.864522,15.667637,50.315986,22.303503,42.6244
3/5/2008,5.011932,16.128869,50.459721,22.522388,43.113774
3/4/2008,5.020121,16.145711,49.967989,22.405398,43.143138
3/3/2008,5.061068,15.771284,50.194941,22.273313,43.789111
2/29/2008,5.347699,16.197536,50.066334,22.061977,43.906559
2/28/2008,5.421403,16.831081,50.663984,22.439363,44.660194
2/27/2008,5.405024,15.930642,50.845546,22.66202,45.609576
2/26/2008,5.339509,15.437021,51.201111,22.462006,45.541064
2/25/2008,5.290372,15.513461,50.444593,22.178967,45.501917
2/22/2008,5.118394,15.477184,50.089029,21.986499,44.219758
2/21/2008,5.102015,15.746668,49.899899,21.884606,44.493806
2/20/2008,5.249425,16.042064,50.058767,21.975178,44.112095
2/19/2008,5.306751,15.829587,50.164679,21.926118,44.356782
2/15/2008,5.282183,16.147006,50.157118,22.175192,42.43844
2/14/2008,5.290372,16.51366,50.406765,22.095942,42.252476
2/13/2008,5.388645,16.765006,50.686678,22.412946,41.665229
2/12/2008,5.290372,16.176806,50.807724,22.61296,40.422221
2/11/2008,5.233046,16.771484,49.930161,22.454458,39.560923
2/8/2008,4.979174,16.257133,49.188771,22.360112,39.326026
2/7/2008,5.052879,15.7078,49.756159,22.058203,40.53967
2/6/2008,5.167531,15.806265,49.408162,21.778937,39.766463
2/5/2008,5.265804,16.759823,49.203905,21.661949,40.138384
2/4/2008,5.47054,17.056514,50.04364,22.126133,41.988218
2/1/2008,5.60976,17.32859,49.967989,22.363885,42.937599
1/31/2008,5.437782,17.537181,49.491379,22.265765,41.70438
1/30/2008,5.527866,17.125181,49.241727,21.801581,41.293305
1/29/2008,5.478729,17.042264,48.931558,22.095942,44.014222
1/28/2008,5.46235,16.844037,49.393034,22.420494,43.436762
1/25/2008,5.388645,16.844037,49.408162,22.043108,43.534635
1/24/2008,5.126584,17.568276,50.04364,22.597865,42.379714
1/23/2008,5.159342,18.017847,50.111723,22.216705,40.715844
1/22/2008,4.856332,20.164648,49.271988,22.186515,40.314559
1/18/2008,4.848143,20.905728,50.800157,22.922417,40.441797
1/17/2008,4.717112,20.844836,51.496152,23.413019,40.490733
1/16/2008,4.799007,20.682886,52.078668,23.643224,41.234582
1/15/2008,4.88909,21.900746,52.46449,24.005514,41.714166
1/14/2008,5.061068,23.162657,52.908597,24.265912,43.201861
1/11/2008,4.962795,22.373639,52.825798,24.065896,42.888662
1/10/2008,5.118394,23.064192,54.557053,24.741416,43.847833
1/9/2008,4.970985,23.242983,54.602214,24.631973,44.48402
1/8/2008,4.995553,22.187072,54.707594,23.990419,43.593361
1/7/2008,5.044689,23.014958,54.564576,23.892299,44.562318
1/4/2008,5.020121,23.327197,54.210797,23.341315,43.407397
1/3/2008,5.282183,25.255044,54.429086,23.296029,45.041905
1/2/2008,5.405024,25.243383,54.429086,23.054502,44.748282
12/31/2007,5.511487,25.663155,55.264605,23.16017,44.855944
12/28/2007,5.486919,25.889884,55.889363,23.499817,45.25723
12/27/2007,5.601571,25.726641,55.618383,23.511138,45.443191
12/26/2007,5.642518,25.775873,55.731292,23.779082,45.922774
12/24/2007,5.527866,25.756438,55.656022,23.85456,45.534214
12/21/2007,5.560624,25.122893,55.761402,23.801726,45.553603
12/20/2007,5.560624,24.254843,55.091483,23.503591,46.106179
12/19/2007,5.536055,23.724945,54.933412,23.7187,46.232202
12/18/2007,5.577002,23.706806,54.828026,23.480948,46.348537
12/17/2007,5.568813,23.890781,55.129115,23.575295,46.862334
12/14/2007,5.642518,24.666844,55.625912,24.080992,46.842945
12/13/2007,5.724412,24.853408,56.002271,24.186658,48.326175
12/12/2007,5.781738,24.727736,56.205503,24.065896,48.975696
12/11/2007,5.708033,24.427158,55.580745,23.763988,49.266525
12/10/2007,5.847254,25.16176,55.949581,23.877203,51.525303
12/7/2007,5.781738,25.173421,55.791511,23.831917,51.253859
12/6/2007,5.781738,24.609836,55.836672,23.801726,51.467135
12/5/2007,5.716223,24.033297,55.558164,23.794178,51.622244
12/4/2007,5.708033,23.296103,55.166753,23.680962,50.507396
12/3/2007,5.937337,23.173021,55.339875,23.4734,50.517093
11/30/2007,6.150263,23.608342,55.701183,23.435661,51.011501
11/29/2007,5.970095,23.87653,55.814092,23.696058,51.816131
11/28/2007,6.027421,23.349222,55.633441,23.771536,51.825824
11/27/2007,5.789928,22.648305,55.046316,23.639449,49.916046
11/26/2007,5.75717,22.354205,54.338764,23.170263,49.062945
11/23/2007,5.888201,22.224645,54.843084,23.384212,49.208357
11/21/2007,5.691654,21.825602,54.391454,23.365445,47.492466
11/20/2007,5.929148,21.876131,55.106534,23.568133,48.054735
11/19/2007,6.011042,21.241288,54.812975,23.384212,47.579715
11/16/2007,6.305862,21.557414,55.091483,23.504323,48.374649
11/15/2007,6.371377,21.286634,54.067785,23.25284,48.568533
11/14/2007,6.535166,21.521137,53.849496,23.031385,48.907836
11/13/2007,6.551545,22.019942,53.872076,22.911273,48.529758
11/12/2007,6.445082,19.921076,53.269899,22.468362,47.405217
11/9/2007,6.715333,21.425264,53.006449,22.83245,47.734824
11/8/2007,6.944637,22.733814,53.322589,23.072673,48.655782
11/7/2007,6.748091,24.136945,52.25373,22.505896,48.35526
11/6/2007,7.067479,24.848226,53.044087,22.900012,49.741548
11/5/2007,7.100237,24.121397,52.825798,22.648529,48.83028
11/2/2007,7.32954,24.340353,52.351587,22.712338,49.033863
11/1/2007,6.961016,24.284643,51.628972,22.858725,49.101723
10/31/2007,7.264025,24.609836,52.329001,23.181523,49.024167
10/30/2007,7.206699,24.227635,51.899951,23.170263,48.859365
10/29/2007,7.182131,23.980178,54.067785,23.211552,49.731851
10/26/2007,7.100237,23.929648,54.007566,23.110208,48.869058
10/25/2007,7.042911,23.680895,53.706477,23.008863,49.237443
10/24/2007,7.034721,24.089007,53.729058,22.588473,48.733338
10/23/2007,7.083857,24.118806,53.638735,22.427073,50.313513
10/22/2007,6.829985,22.590003,53.488188,22.239399,50.109929
10/19/2007,6.854554,22.079539,53.292485,22.055478,48.87875
10/18/2007,7.173942,22.478583,53.367756,22.280688,50.759451
10/17/2007,7.116615,22.381413,53.134409,22.179343,50.129318
10/16/2007,7.19032,21.970708,53.044088,21.680129,49.314996
10/15/2007,7.362298,21.633854,53.178908,21.635088,50.565563
10/12/2007,7.534276,21.668834,53.703205,21.695143,51.321719
10/11/2007,7.173942,21.018446,53.755634,21.466181,51.690104
10/10/2007,6.739901,21.609237,53.478508,21.721418,52.000322
10/9/2007,6.813606,21.747866,53.238829,21.725172,53.425388
10/8/2007,6.707144,21.754344,52.961698,21.695143,53.561108
10/5/2007,6.854554,20.917389,53.051579,21.796488,53.570801
10/4/2007,6.76447,20.242384,53.051579,21.721418,53.72591
10/3/2007,6.90369,20.460044,52.737001,21.608814,52.795256
10/2/2007,7.018342,20.52871,52.976681,21.740185,53.59019
10/1/2007,6.739901,20.25534,53.111501,21.732679,52.97945
9/28/2007,6.952827,19.883504,52.684566,21.571279,52.630454
9/27/2007,7.067479,20.01695,52.504808,21.518731,51.360497
9/26/2007,7.272215,19.792812,52.8119,21.526236,51.476828
9/25/2007,6.829985,19.845931,52.317558,21.402372,51.282945
9/24/2007,6.944637,19.211091,52.280112,21.282261,52.000322
9/21/2007,6.739901,18.676009,51.973019,21.225958,51.680412
9/20/2007,6.75628,18.1785,51.665933,21.135875,52.533509
9/19/2007,6.879122,18.238099,51.523621,21.252232,52.843727
9/18/2007,6.895501,18.257531,51.441231,21.173409,52.533509
9/17/2007,6.780849,17.932338,50.894459,20.749265,50.177789
9/14/2007,6.576113,17.984161,50.7896,21.169656,50.546174
9/13/2007,6.486029,17.775571,50.527452,20.970721,49.809408
9/12/2007,6.142073,17.730224,50.415101,20.959461,51.680412
9/11/2007,6.207589,17.554024,50.175421,20.76428,51.457443
9/10/2007,6.158452,17.712087,49.359016,20.357649,51.505914
9/7/2007,6.158452,17.072062,49.036946,20.365111,52.485038
9/6/2007,6.371377,17.491836,49.516305,20.391224,53.968268
9/5/2007,6.363188,17.718565,49.029454,20.02936,53.65805
9/4/2007,6.543355,18.677305,49.021963,20.283038,55.848968
8/31/2007,6.395945,17.941407,48.917103,20.062935,55.373944
8/30/2007,6.281294,17.652488,48.692407,19.921175,53.851937
8/29/2007,6.32224,17.371344,48.774798,19.96221,54.695341
8/28/2007,6.150263,16.430743,48.460214,19.868946,53.803466
8/27/2007,6.387756,17.13425,48.857188,20.148738,54.307571
8/24/2007,6.46965,17.529407,49.381485,20.145008,54.792287
8/23/2007,6.346809,16.98137,48.714876,20.137546,52.601369
8/22/2007,6.428703,17.167936,48.490174,20.126355,50.77884
8/21/2007,6.486029,16.527911,48.280456,20.156199,49.88696
8/20/2007,6.551545,15.834767,48.692407,20.338997,49.441023
8/17/2007,6.412324,15.814039,48.947064,20.312883,48.171066
8/16/2007,6.305862,15.164945,47.958386,19.988325,49.033863
8/15/2007,6.551545,15.534189,47.546437,20.081589,49.441023
8/14/2007,6.60887,16.06927,47.726198,20.197235,50.119626
8/13/2007,6.854554,16.556415,48.145636,20.338997,50.381373
8/10/2007,6.739901,16.194944,48.977025,20.510602,50.943641
8/9/2007,6.862743,16.375031,48.662447,20.83516,51.593163
8/8/2007,7.264025,17.362275,48.804758,20.838891,52.930976
8/7/2007,6.797228,17.494427,48.857188,20.316613,52.077878
8/6/2007,6.707144,17.522929,48.684916,20.23081,52.155431
8/3/2007,6.600682,17.082427,47.097039,19.876407,52.029404
8/2/2007,6.879122,17.683583,47.411617,20.018169,53.551415
8/1/2007,6.90369,17.49054,47.306758,19.872677,52.44626
7/31/2007,6.969206,17.070766,46.33306,19.439933,51.457443
7/30/2007,7.157562,18.323608,47.389148,19.544388,52.077878
7/27/2007,6.739901,18.637141,47.052098,19.503351,52.436567
7/26/2007,6.62525,18.915695,46.85736,19.764491,53.532026
7/25/2007,6.526976,17.783344,47.171938,20.16366,56.420933
7/24/2007,6.76447,17.476288,47.156958,19.854025,57.080146
7/23/2007,6.928259,18.617708,47.441578,20.010707,56.915341
7/20/2007,6.879122,18.624186,46.55027,19.850293,56.692372
7/19/2007,7.067479,18.138337,47.029629,20.033091,56.498485
7/18/2007,7.067479,17.894765,46.879829,19.932366,55.693859
7/17/2007,7.149373,17.997117,46.685086,19.835371,56.566345
7/16/2007,7.255835,17.892174,47.035151,20.089049,56.886259
7/13/2007,7.34592,17.844237,46.670189,19.812988,57.051061
7/12/2007,7.33773,17.370049,46.87129,19.633922,56.653594
7/11/2007,7.288593,17.152389,45.850893,19.432471,55.548442
7/10/2007,7.444193,17.147206,45.456138,19.436201,55.936217
7/9/2007,7.436003,16.885497,45.821099,19.660035,56.353073
7/6/2007,7.460571,17.140728,45.791306,19.622729,56.672983
7/5/2007,7.493329,17.19903,45.93282,19.648843,57.506695
7/3/2007,7.714444,16.476088,46.0222,19.734647,57.526084
7/2/2007,7.894612,15.710391,45.98496,19.607808,57.390364
6/29/2007,7.714444,15.811448,45.575309,19.514544,56.847481
6/28/2007,7.77177,15.619699,45.701929,19.633922,56.643901
6/27/2007,7.599792,15.792014,45.754066,19.56304,57.20617
6/26/2007,7.33773,15.5018,45.575309,19.380244,57.330258
6/25/2007,7.395056,15.850315,45.493381,19.313094,57.002931
6/22/2007,7.47695,15.935825,45.456138,19.257135,56.396417
6/21/2007,7.296783,16.052429,46.089234,19.432471,57.407278
6/20/2007,7.255835,15.747964,46.133921,19.208638,56.781505
6/19/2007,7.083857,16.021334,46.044544,19.171332,57.532429
6/18/2007,7.247647,16.206605,46.007303,19.309362,57.339887
6/15/2007,7.304972,15.611925,46.603156,19.242214,56.492688
6/14/2007,7.092047,15.385196,46.491432,19.141488,56.73337
6/13/2007,7.010153,15.223248,46.454192,19.160141,57.137712
6/12/2007,6.813606,15.596379,46.297781,18.951229,56.059461
6/11/2007,6.879122,15.571762,46.960667,19.132811,56.752624
6/8/2007,6.748091,16.128869,46.975564,19.147633,56.665979
6/7/2007,6.600682,16.074453,46.416952,19.040167,55.375928
6/6/2007,6.76447,16.018743,47.064941,19.269924,56.059461
6/5/2007,6.805417,15.893071,47.266042,19.388508,56.665979
6/4/2007,6.77266,15.71946,47.064941,19.518209,56.916286
6/1/2007,6.838175,15.339851,47.280939,19.566384,56.983676
5/31/2007,6.829985,15.701322,47.333076,19.636794,56.665979
5/30/2007,6.961016,15.387787,47.55652,19.659028,56.155736
5/29/2007,6.879122,14.815135,47.407559,19.336628,55.809155
5/25/2007,6.920069,14.720556,46.893634,19.22916,55.414438
5/24/2007,6.952827,14.340946,46.8266,18.988287,56.020952
5/23/2007,7.173942,14.625977,46.997908,19.021639,56.117226
5/22/2007,7.108426,14.710191,46.923427,19.077224,56.377162
5/21/2007,7.19032,14.508078,47.124528,19.236572,56.146107
5/18/2007,7.116615,14.254142,47.280939,19.503387,56.126852
5/17/2007,7.173942,14.178997,47.199008,19.344039,55.78027
5/16/2007,7.173942,13.906922,47.161768,19.54415,56.069091
5/15/2007,7.296783,13.930243,46.230748,19.440388,54.961956
5/14/2007,7.132994,14.168632,45.970063,19.492269,55.655119
5/11/2007,6.854554,14.088305,45.917926,19.52562,55.8958
5/10/2007,6.748091,13.906922,45.798756,19.4478,55.674374
5/9/2007,6.838175,13.847325,46.186058,19.681263,57.667214
5/8/2007,6.854554,13.611527,45.992407,19.666439,56.367533
5/7/2007,6.682575,13.463829,46.312678,19.866551,56.742995
5/4/2007,6.731712,13.060898,46.483985,19.71832,55.260402
5/3/2007,6.707144,13.007779,46.178611,19.607147,55.048601
5/2/2007,6.690765,13.006483,46.454192,19.533032,55.058227
5/1/2007,6.592492,12.887289,46.893634,19.503387,54.70202
4/30/2007,6.584302,12.930043,47.966171,19.340333,54.105131
4/27/2007,6.592492,12.94559,46.90853,19.292159,54.393948
4/26/2007,6.715333,12.805666,46.91598,19.299571,54.981211
4/25/2007,6.453272,12.353503,47.318179,19.173575,56.030581
4/24/2007,6.404135,12.080132,47.20646,19.162457,54.249538
4/23/2007,6.412324,12.115113,47.132388,19.140223,53.277188
4/20/2007,6.346809,11.786032,47.25831,19.303276,53.710414
4/19/2007,6.338619,11.695341,47.124979,19.17728,53.180917
4/18/2007,6.404135,11.712183,47.228681,19.143928,53.874076
4/17/2007,6.428703,11.705705,47.332385,19.110576,53.623769
4/16/2007,6.576113,11.84563,47.20646,18.628828,53.931841
4/13/2007,6.567924,11.691454,46.947207,18.484304,52.74769
4/12/2007,6.62525,11.944095,47.050908,18.406482,52.949861
4/11/2007,6.658007,11.995919,46.69536,18.395365,53.171287
4/10/2007,6.707144,12.210988,46.821282,18.55842,53.161662
4/9/2007,6.61706,12.133252,46.858318,18.39166,52.949861
4/5/2007,6.559734,12.266698,46.66573,18.350897,52.391479
4/4/2007,6.584302,12.213579,46.702766,18.328662,52.545518
4/3/2007,6.61706,12.243378,46.591659,18.154492,51.399874
4/2/2007,6.62525,12.133252,46.680545,17.980321,51.419128
3/30/2007,6.461461,12.037377,46.784246,17.787622,51.679065
3/29/2007,6.510597,12.146208,46.858318,17.828386,52.304837
3/28/2007,6.535166,12.080132,46.673136,17.75427,52.227817
3/27/2007,6.428703,12.367755,46.865726,17.795034,52.757315
3/26/2007,6.445082,12.418283,47.332385,17.843209,53.171287
3/23/2007,6.461461,12.116409,47.25831,17.80615,53.82594
3/22/2007,6.61706,12.173416,47.295346,17.880266,53.845195
3/21/2007,6.559734,12.161755,46.6361,17.883971,53.537124
3/20/2007,6.453272,11.852107,46.132407,17.646803,52.718805
3/19/2007,6.404135,11.806762,45.910189,17.539337,52.843961
3/16/2007,6.18302,11.60724,45.636122,17.494867,51.602045
3/15/2007,6.215778,11.604649,45.858339,17.446693,50.92814
3/14/2007,6.150263,11.660359,45.45094,17.43187,50.774105
3/13/2007,6.256725,11.453064,45.3102,17.439282,50.889631
3/12/2007,6.404135,11.643517,45.99167,17.643098,51.852355
3/9/2007,6.494219,11.397353,46.04352,17.503278,51.5154
3/8/2007,6.494219,11.40124,46.15463,17.34874,51.130312
3/7/2007,6.240346,11.364964,45.984264,17.20156,50.157958
3/6/2007,6.256725,11.425857,46.621286,17.267791,51.852355
3/5/2007,6.207589,11.18358,46.510178,17.032305,50.67783
3/2/2007,6.215778,11.065681,46.784246,16.885125,50.514169
3/1/2007,6.363188,11.279455,47.169424,17.116933,51.409503
2/28/2007,6.47784,10.962034,47.028687,17.175804,52.054527
2/27/2007,6.371377,10.873933,45.36946,17.069099,51.428754
2/26/2007,6.76447,11.467316,47.732377,17.55847,52.824706
2/23/2007,6.797228,11.53987,48.013851,17.389213,52.997996
2/22/2007,6.838175,11.596875,47.932371,17.403931,52.391479
2/21/2007,6.936448,11.556712,47.917559,17.503278,51.736829
2/20/2007,7.083857,11.129165,48.058293,17.580546,53.267562
2/16/2007,6.985584,10.990537,48.199032,17.613662,52.805451
2/15/2007,7.042911,11.039769,48.139773,17.606302,51.072547
2/14/2007,6.969206,11.05143,48.058293,17.617342,50.75485
2/13/2007,6.920069,10.973694,47.932371,17.738764,50.206097
2/12/2007,7.083857,10.997015,47.524975,17.632059,50.090567
2/9/2007,7.149373,10.788424,47.724968,17.573187,50.186842
2/8/2007,7.001964,11.165443,47.843482,17.609983,49.243372
2/7/2007,7.010153,11.161556,47.762007,17.672533,48.954552
2/6/2007,6.993774,10.902436,47.843482,17.679892,49.859515
2/5/2007,6.821796,10.875229,48.258292,17.624701,49.243372
2/2/2007,6.739901,10.980172,48.399026,17.749803,50.311994
2/1/2007,6.789038,10.978876,48.399026,17.698289,51.043666
1/31/2007,6.658007,11.10714,48.05089,17.617342,50.841495
1/30/2007,6.715333,11.08382,47.843482,17.591586,50.851121
1/29/2007,6.854554,11.134348,48.058293,17.55479,51.7272
1/26/2007,6.895501,11.061794,48.043481,17.598945,51.68869
1/25/2007,6.731712,11.174511,48.087922,17.639418,51.640555
1/24/2007,6.715333,11.232813,48.524954,17.709329,53.017251
1/23/2007,6.797228,11.103253,48.621246,17.705649,52.150798
1/22/2007,6.887311,11.244473,48.680505,17.672533,50.841495
1/19/2007,6.797228,11.466021,48.95457,17.757161,51.448009
1/18/2007,6.698955,11.53987,48.547175,17.790276,51.342112
