Date,Sirius XM Holdings Inc. (SIRI),Comcast Corporation (CMCSA),McDonald's Corporation (MCD),FedEx Corporation (FDX),"Wal-Mart Stores, Inc. (WMT)"
7/19/2012,2.062557,14.922517,79.486127,90.216167,63.23153
7/18/2012,2.062557,14.927124,79.023399,90.148109,64.398392
7/17/2012,2.043007,14.899474,78.74062,88.718883,64.619388
7/16/2012,2.023457,14.669045,78.534966,89.370296,64.513314
7/13/2012,2.003906,14.68748,79.083382,89.788369,64.690109
7/12/2012,2.023457,14.332621,78.774897,87.017425,63.921038
7/11/2012,1.984356,14.622959,76.718334,88.096636,63.876843
7/10/2012,2.003906,14.447835,77.335304,87.970244,63.744244
7/9/2012,2.033232,14.410966,76.949701,88.602208,63.43485
7/6/2012,2.003906,14.452443,76.829735,88.748049,63.081254
7/5/2012,2.043007,14.49392,76.52125,89.555028,62.833739
7/3/2012,1.994131,14.761216,75.904281,90.031434,62.542022
7/2/2012,1.945256,14.867213,75.47583,89.000839,61.30444
6/29/2012,1.808403,14.733565,75.861433,89.068897,61.631517
6/28/2012,1.818179,14.22985,75.561519,86.32712,60.376258
6/27/2012,1.827954,14.22985,75.690055,85.461807,60.632609
6/26/2012,1.798628,14.018969,76.349866,85.121517,60.623774
6/25/2012,1.779078,13.90436,75.510107,86.346562,60.270178
6/22/2012,1.847504,14.133578,75.707191,88.028578,59.492272
6/21/2012,1.837729,14.064812,75.098792,88.116078,59.845861
6/20/2012,1.876829,14.298615,75.964264,88.806383,60.57073
6/19/2012,1.867054,14.353627,76.778317,88.485542,59.9431
6/18/2012,1.798628,14.284861,77.326733,86.054888,60.217141
6/15/2012,1.827954,14.252771,77.549529,85.199292,59.890063
6/14/2012,1.818179,14.078565,76.881147,84.431205,59.783983
6/13/2012,1.788853,13.743907,75.381571,83.663122,59.288952
6/12/2012,1.818179,13.959372,74.987397,85.119146,59.863545
6/11/2012,1.818179,13.72557,74.199043,83.75048,59.695585
6/8/2012,1.818179,13.876854,75.193051,85.002661,60.305538
6/7/2012,1.818179,13.75766,75.732897,83.575757,58.228172
6/6/2012,1.876829,13.643051,75.972834,84.284358,58.281209
6/5/2012,1.847504,13.308393,74.618929,81.867354,57.901094
6/4/2012,1.857279,13.271719,73.967683,82.702141,58.334246
6/1/2012,1.798628,13.125018,74.301874,82.750678,57.945296
5/31/2012,1.847504,13.253381,76.555521,86.526632,58.18397
5/30/2012,1.847504,13.271719,76.615508,86.32279,57.848057
5/29/2012,1.886605,13.395496,77.287201,88.312692,58.060212
5/25/2012,1.886605,13.225875,77.414739,86.662527,57.733135
5/24/2012,1.945256,13.26255,77.822853,87.38083,57.52098
5/23/2012,1.945256,13.198369,77.780344,86.138358,57.087829
5/22/2012,1.91593,13.267134,77.661304,84.303769,56.336439
5/21/2012,1.93548,13.161693,77.601787,84.158165,55.726489
5/18/2012,1.847504,12.964567,76.394442,82.575955,55.187257
5/17/2012,1.788853,12.996657,76.19889,84.226112,54.524268
5/16/2012,1.91593,13.225875,77.73783,85.313279,52.32314
5/15/2012,1.93548,13.225875,77.380729,85.235623,52.464578
5/14/2012,1.974581,13.244212,77.270193,85.206504,52.217063
5/11/2012,2.082108,13.468845,78.137445,85.225921,52.526457
5/10/2012,2.130984,13.583454,78.111939,84.109635,52.32314
5/9/2012,2.130984,13.372574,78.162952,84.575559,52.181703
5/8/2012,2.091883,13.478014,79.54035,86.351909,51.847555
5/7/2012,2.121208,13.583454,81.206828,86.749893,51.970478
5/4/2012,2.111433,13.500937,81.512916,86.681945,51.540246
5/3/2012,2.160309,13.918113,82.5077,86.254842,51.794875
5/2/2012,2.19941,13.945619,82.907316,86.730475,51.812433
5/1/2012,2.179859,14.028138,82.643736,86.429566,51.865116
4/30/2012,2.209185,13.913529,82.856297,85.653017,51.724631
4/27/2012,2.160309,13.881438,82.79678,85.653017,51.829994
4/26/2012,2.150534,13.8631,81.478906,84.983251,51.759753
4/25/2012,2.160309,13.592623,80.960256,85.633606,50.363689
4/24/2012,2.140759,13.455093,80.424598,86.332499,50.72368
4/23/2012,2.091883,13.312978,80.93475,85.526831,52.27779
4/20/2012,2.179859,13.500937,81.572433,87.041093,54.832851
4/19/2012,2.189634,13.514689,81.011269,86.769303,54.218231
4/18/2012,2.21896,13.688895,82.76277,87.739985,54.490421
4/17/2012,2.189634,13.794335,82.567217,87.807933,54.323594
4/16/2012,2.121208,13.647636,82.116589,85.594778,53.19094
4/13/2012,2.179859,13.523858,82.448183,85.449174,52.479736
4/12/2012,2.209185,13.606377,83.017846,87.206107,52.804605
4/11/2012,2.19941,13.285471,83.800069,85.332697,52.506076
4/10/2012,2.170084,13.134187,83.043352,84.090217,52.62022
4/9/2012,2.277611,13.445924,84.072147,85.876277,52.795827
4/5/2012,2.297161,13.551364,83.851088,87.739985,53.269959
4/4/2012,2.23851,13.441339,82.88181,87.982656,52.909968
4/3/2012,2.277611,13.597208,84.514277,88.807735,53.252402
4/2/2012,2.346037,13.775997,83.630022,89.487217,53.875801
3/30/2012,2.25806,13.682935,83.408957,89.263956,53.735316
3/29/2012,2.160309,13.600865,83.017846,89.050405,53.401665
3/28/2012,2.189634,13.6419,82.541711,88.807735,53.726534
3/27/2012,2.19941,13.755886,82.76277,89.205718,53.638733
3/26/2012,2.19941,13.837957,82.448183,90.050207,53.735316
3/23/2012,2.209185,13.673816,81.240838,89.671641,53.340203
3/22/2012,2.21896,13.628221,81.453399,89.788126,53.252402
3/21/2012,2.209185,13.546151,82.235622,93.010791,53.173379
3/20/2012,2.209185,13.573508,83.02635,91.865386,53.208498
3/19/2012,2.21896,13.614543,83.094371,92.108056,53.331424
3/16/2012,2.209185,13.450403,83.034854,91.574178,53.419226
3/15/2012,2.228735,13.587186,83.357945,91.836266,53.761656
3/14/2012,2.23851,13.582627,82.720261,89.496918,53.629954
3/13/2012,2.23851,13.696614,82.286635,90.156983,53.55971
3/12/2012,2.267836,13.500557,82.18461,88.652429,53.278741
3/9/2012,2.297161,13.605424,82.337648,89.098942,52.751926
3/8/2012,2.248285,13.505116,82.439679,88.322393,52.479736
3/7/2012,2.19941,13.331857,85.177467,87.00227,52.209305
3/6/2012,2.170084,13.185954,84.930895,86.023299,51.433056
3/5/2012,2.209185,13.268024,84.97341,87.651684,51.808098
3/2/2012,2.25806,13.331857,84.5993,87.990929,51.467941
3/1/2012,2.179859,13.427606,84.386739,88.320487,51.302226
2/29/2012,2.209185,13.409367,84.412246,87.2252,51.528997
2/28/2012,2.170084,13.39113,84.837368,88.184789,51.398167
2/27/2012,2.179859,13.30906,84.735339,88.553111,50.988237
2/24/2012,2.150534,13.30906,84.701566,87.467519,51.276061
2/23/2012,2.052782,13.591746,85.115278,89.144371,51.058014
2/22/2012,2.043007,13.350095,84.988636,87.961852,51.110343
2/21/2012,2.072332,13.254346,84.845098,88.213866,52.392464
2/17/2012,2.101658,13.29994,84.422941,90.13303,54.494442
2/16/2012,2.101658,13.062848,83.806596,92.081278,54.110679
2/15/2012,2.091883,13.003576,83.25779,91.257394,53.866464
2/14/2012,2.101658,12.424524,84.051447,92.614383,54.267674
2/13/2012,2.101658,12.497476,84.135877,94.000449,53.892632
2/10/2012,2.101658,12.392608,83.983901,92.342979,53.988573
2/9/2012,2.140759,12.520273,84.422941,91.887425,54.040903
2/8/2012,2.140759,12.424524,84.473604,91.577257,53.744358
2/7/2012,2.072332,12.351573,85.199715,91.809881,53.805411
2/6/2012,2.101658,12.351573,84.000784,92.323597,53.971129
2/3/2012,2.101658,12.37893,84.439831,91.635411,54.101956
2/2/2012,2.072332,12.169195,83.266235,89.939177,54.023458
2/1/2012,2.091883,12.242146,83.080485,89.851939,54.232785
1/31/2012,2.033232,12.119041,83.62929,88.679115,53.51759
1/30/2012,1.984356,12.018733,83.325337,89.328536,53.465257
1/27/2012,1.994131,12.005054,83.325337,90.094258,52.950665
1/26/2012,2.033232,11.995935,83.739049,89.89071,53.177436
1/25/2012,2.033232,11.909306,83.781267,89.745317,53.613531
1/24/2012,2.033232,11.79076,83.375994,88.000624,53.543754
1/23/2012,2.052782,11.822676,85.233482,88.262325,53.125104
1/20/2012,2.052782,11.886508,85.90049,88.756659,53.212321
1/19/2012,2.111433,11.79532,85.495223,90.181496,52.863447
1/18/2012,2.111433,11.726927,85.748514,88.339869,52.340131
1/17/2012,2.111433,11.644857,84.895761,87.215512,52.200581
1/13/2012,2.091883,11.571905,84.726895,87.59353,51.930204
1/12/2012,2.062557,11.626619,84.912645,88.388336,51.895316
1/11/2012,1.994131,11.590144,84.372284,87.00227,51.808098
1/10/2012,2.003906,11.581024,84.178089,85.790675,51.494109
1/9/2012,2.003906,11.494394,84.127432,83.212395,51.616215
1/6/2012,1.955031,11.257303,84.937973,82.863455,51.45922
1/5/2012,1.994131,11.375849,84.287854,81.506466,51.825539
1/4/2012,1.788853,11.275541,83.916354,82.34974,52.078475
1/3/2012,1.818179,11.170673,83.451979,82.553287,52.619235
12/30/2011,1.779078,10.810476,84.710011,80.944292,52.122084
12/29/2011,1.779078,10.813668,85.115278,81.719708,52.32269
12/28/2011,1.769303,10.645768,84.076776,80.420881,52.095919
12/27/2011,1.779078,10.800054,84.895761,82.097726,52.18314
12/23/2011,1.769303,10.818206,84.558034,82.310968,52.32269
12/22/2011,1.749752,10.722911,83.249345,81.874796,51.624935
12/21/2011,1.759528,10.70476,83.755932,81.651859,51.799374
12/20/2011,1.788853,10.618541,83.435095,81.23507,51.624935
12/19/2011,1.769303,10.378036,82.101078,78.850651,50.395147
12/16/2011,1.730202,10.586776,82.312156,82.281891,50.822522
12/15/2011,1.739977,10.568625,82.860962,80.90552,50.543421
12/14/2011,1.720427,10.518709,82.413476,74.91539,50.281765
12/13/2011,1.759528,10.523247,82.742758,76.53408,50.238153
12/12/2011,1.730202,10.559549,83.148032,79.122047,50.665528
12/9/2011,1.710652,10.291817,82.768087,80.682583,50.866131
12/8/2011,1.661776,10.196522,81.830898,79.810237,50.569586
12/7/2011,1.739977,10.496019,81.434069,81.474766,51.031846
12/6/2011,1.749752,10.523247,81.062575,80.003783,50.94899
12/5/2011,1.769303,10.505095,80.505325,80.516689,50.567611
12/2/2011,1.818179,10.60039,80.800834,79.490878,50.350917
12/1/2011,1.837729,10.2419,80.631974,79.384425,50.80164
11/30/2011,1.759528,10.287279,80.648857,80.400564,51.053005
11/29/2011,1.681326,9.869798,78.909573,76.045695,50.420257
11/28/2011,1.730202,9.869798,78.571849,76.384405,49.622826
11/25/2011,1.710652,9.52946,77.180748,73.626323,49.310787
11/23/2011,1.700877,9.561225,76.98801,74.090838,49.094094
11/22/2011,1.827954,9.706435,77.641657,75.687625,49.276115
11/21/2011,1.808403,9.765428,77.33159,76.819889,49.111429
11/18/2011,1.739977,9.724587,77.717074,78.600551,49.605491
11/17/2011,1.700877,9.642906,77.339972,77.690865,49.172103
11/16/2011,1.622675,9.76089,78.060662,78.86184,49.128765
11/15/2011,1.652001,10.119379,79.166835,79.974752,49.804848
11/14/2011,1.642226,10.078538,78.823248,78.784425,51.044336
11/11/2011,1.661776,10.219212,79.409859,79.577979,51.313037
11/10/2011,1.652001,10.060387,78.152843,77.536029,50.385589
11/9/2011,1.603125,9.806268,77.641657,76.790858,50.316245
11/8/2011,1.710652,10.32812,79.275774,80.332822,51.417049
11/7/2011,1.661776,10.278203,79.292538,79.287651,50.220899
11/4/2011,1.642226,10.323582,78.613745,79.365073,49.83952
11/3/2011,1.6129,10.582238,77.934959,79.684425,49.770176
11/2/2011,1.642226,10.446104,77.541093,77.971513,49.284785
11/1/2011,1.691102,10.427952,77.021531,77.003764,48.738716
10/31/2011,1.749752,10.641231,77.809256,79.190878,49.163437
10/28/2011,1.798628,10.822744,78.177983,81.532828,49.53615
10/27/2011,1.788853,11.158544,78.362346,81.997351,50.108221
10/26/2011,1.749752,11.253838,76.912585,78.736035,49.726838
10/25/2011,1.759528,10.986106,76.904203,78.116676,49.154768
10/24/2011,1.798628,11.194847,77.105331,78.890871,49.215441
10/21/2011,1.739977,11.04056,77.365112,76.781178,49.336789
10/20/2011,1.710652,10.695684,74.5913,74.11987,48.860064
10/19/2011,1.681326,10.682071,75.102486,72.852121,48.756052
10/18/2011,1.730202,10.790979,75.119244,73.181159,48.444013
10/17/2011,1.730202,10.627617,74.297997,71.584373,47.481893
10/14/2011,1.759528,10.863585,75.370649,73.297285,48.0713
10/13/2011,1.681326,10.691146,74.842699,71.487599,47.68992
10/12/2011,1.671551,10.709298,74.046592,72.755348,47.84594
10/11/2011,1.622675,10.427952,74.867838,71.061787,47.429889
10/10/2011,1.6129,10.459716,74.172294,71.245662,47.507898
10/7/2011,1.485823,10.010471,73.074497,68.76822,46.545778
10/6/2011,1.476048,10.024084,72.999079,69.871453,45.722342
10/5/2011,1.436948,9.815343,71.926427,68.13919,45.635666
10/4/2011,1.436948,9.606603,72.471135,65.671427,45.835024
10/3/2011,1.417397,9.239039,72.085644,63.048829,45.03759
9/30/2011,1.476048,9.44188,73.594065,65.497232,44.985585
9/29/2011,1.456498,9.789406,74.398554,67.452082,45.011588
9/28/2011,1.622675,9.929319,73.770047,66.968207,44.474189
9/27/2011,1.652001,10.078259,75.203044,68.255315,45.098264
9/26/2011,1.632451,9.884186,74.867838,67.500472,44.924912
9/23/2011,1.661776,9.658519,73.216963,65.129491,44.032132
9/22/2011,1.642226,9.487013,72.060505,64.43271,43.581409
9/21/2011,1.769303,9.866133,73.34266,70.161781,44.482855
9/20/2011,1.739977,10.254278,74.842699,72.794059,45.323627
9/19/2011,1.759528,10.317466,74.423694,73.316644,45.462311
9/16/2011,1.788853,10.353572,73.987931,73.936002,45.635666
9/15/2011,1.798628,10.204632,73.803568,74.594072,45.514315
9/14/2011,1.759528,9.920292,72.697394,73.558581,45.245617
9/13/2011,1.652001,9.857106,72.16945,72.552121,44.716884
9/12/2011,1.632451,9.541173,72.228111,71.255334,44.916242
9/9/2011,1.681326,9.437366,71.256016,71.032756,44.517527
9/8/2011,1.710652,9.667546,74.256094,72.571473,45.254283
9/7/2011,1.759528,9.654006,74.825941,73.684383,45.436305
9/6/2011,1.652001,9.3471,74.432076,71.1049,44.794894
9/2/2011,1.681326,9.477986,74.658336,72.360832,45.098264
9/1/2011,1.720427,9.757813,75.479588,75.394383,45.635666
8/31/2011,1.759528,9.708166,75.764515,76.05133,46.103722
8/30/2011,1.759528,9.622413,76.074575,76.157602,45.783016
8/29/2011,1.769303,9.586306,75.57177,76.080312,46.103722
8/26/2011,1.661776,9.283913,74.855923,73.153033,45.85236
8/25/2011,1.652001,9.13046,73.840418,72.225578,45.679004
8/24/2011,1.710652,9.283913,75.022396,74.003197,46.259741
8/23/2011,1.652001,9.053733,74.522969,72.25456,46.121058
8/22/2011,1.671551,8.927361,73.04966,70.525242,45.236947
8/19/2011,1.730202,9.0086,72.6085,70.679821,45.332293
8/18/2011,1.739977,9.153027,71.260042,71.935746,44.89024
8/17/2011,1.876829,9.626926,72.833239,76.447427,44.682212
8/16/2011,1.867054,9.577279,72.142362,77.384545,45.002918
8/15/2011,1.857279,9.599846,72.267221,79.075218,43.321377
8/12/2011,1.827954,9.315506,72.000859,77.751667,43.122019
8/11/2011,1.818179,9.29294,71.817735,77.172002,43.104684
8/10/2011,1.691102,8.927361,69.986502,72.766592,41.960542
8/9/2011,1.759528,9.3471,71.551374,77.046411,43.733092
8/8/2011,1.6129,9.220727,68.346712,74.911333,42.098048
8/5/2011,1.847504,9.875159,70.818882,79.567931,43.758908
8/4/2011,1.89638,9.839052,70.152975,79.316743,43.113496
8/3/2011,2.023457,10.276846,71.201775,82.833344,44.128944
8/2/2011,2.023457,10.258792,70.80223,81.577419,44.473165
8/1/2011,2.062557,10.764285,71.909297,83.084531,45.28208
7/29/2011,2.062557,10.841011,71.984215,83.934696,45.359529
7/28/2011,2.033232,10.908711,72.233925,84.881477,45.600485
7/27/2011,2.072332,11.129864,72.49196,86.118082,45.824226
7/26/2011,2.091883,11.391637,73.266074,87.915027,46.116813
7/25/2011,2.091883,11.296857,73.349317,88.765192,46.443823
7/22/2011,2.111433,11.215617,73.71556,89.644346,46.917124
7/21/2011,2.150534,11.093757,72.034155,89.924516,46.874097
7/20/2011,2.130984,10.872605,71.809409,89.064688,46.374977
7/19/2011,2.160309,11.044111,71.759468,88.658921,46.443823
7/18/2011,2.189634,10.804905,71.085243,87.393333,45.884465
7/15/2011,2.277611,10.890657,71.151835,89.074344,46.151236
7/14/2011,2.19941,11.026058,71.426515,89.905189,46.151236
7/13/2011,2.19941,11.089244,70.718994,91.05485,46.486849
7/12/2011,2.140759,11.111811,70.743964,90.890615,46.418004
7/11/2011,2.160309,11.296857,71.043621,91.856714,46.357766
7/8/2011,2.170084,11.513497,71.251716,94.252636,46.538484
7/7/2011,2.170084,11.54509,71.63461,95.160771,46.891308
7/6/2011,2.111433,11.50447,71.468137,93.49908,46.228685
7/5/2011,2.130984,11.72111,71.285012,92.262474,45.944703
7/1/2011,2.140759,11.61279,71.293338,93.247892,46.047968
6/30/2011,2.140759,11.385769,70.186271,91.634508,45.729566
6/29/2011,2.052782,11.206041,70.394366,90.455866,45.299291
6/28/2011,1.994131,11.125164,70.211241,90.832644,45.20463
6/27/2011,1.955031,10.904997,68.521511,89.702309,44.9981
6/24/2011,1.93548,10.594966,68.121966,88.755536,45.101365
6/23/2011,1.994131,10.653377,68.496541,89.808581,45.858649
6/22/2011,1.994131,10.747735,68.796198,88.340113,45.617693
6/21/2011,1.955031,10.806146,68.921056,86.108419,45.858649
6/20/2011,1.876829,10.644391,68.829494,84.53368,45.643512
6/17/2011,1.876829,10.626418,68.687985,84.040968,45.45419
6/16/2011,1.89638,10.532061,68.096996,83.548262,45.462798
6/15/2011,1.906155,10.541047,67.622539,83.557918,45.023916
6/14/2011,1.91593,10.752228,67.81399,84.340458,45.53164
6/13/2011,1.867054,10.653377,67.19803,82.883815,45.28208
6/10/2011,1.955031,10.734255,66.890047,82.362896,45.368137
6/9/2011,2.033232,10.922969,67.639191,83.163568,46.142629
6/8/2011,1.984356,10.837599,67.547628,82.565474,46.202867
6/7/2011,2.101658,10.792667,67.539303,83.694135,46.323346
6/6/2011,2.082108,10.747735,67.173054,84.649149,46.263105
6/3/2011,2.130984,10.887024,67.039876,86.964341,46.177051
6/2/2011,2.189634,11.066752,67.214675,88.285924,46.08239
6/1/2011,2.21896,10.981381,67.406125,88.199108,46.727802
5/31/2011,2.297161,11.340837,67.872256,90.331012,47.519509
5/27/2011,2.316711,11.183575,67.938848,88.652501,47.072023
5/26/2011,2.287386,11.201548,68.105323,88.131582,47.003177
5/25/2011,2.277611,10.981381,68.344927,88.594616,46.951547
5/24/2011,2.21896,10.958915,68.278828,88.247344,47.140865
5/23/2011,2.150534,11.030806,68.163158,88.787553,47.519509
5/20/2011,2.170084,11.286919,68.022702,90.504652,47.579747
5/19/2011,2.179859,11.403742,68.171422,91.237797,47.74325
5/18/2011,2.130984,11.399249,67.336938,90.340661,47.485086
5/17/2011,2.091883,11.241987,66.865993,89.318113,47.794884
5/16/2011,2.130984,11.102697,67.039498,89.887268,48.24237
5/13/2011,2.189634,11.291412,66.709009,90.273135,47.949783
5/12/2011,2.228735,11.430702,66.642916,91.604366,47.949783
5/11/2011,2.25806,11.462154,65.692762,91.797303,47.476479
5/10/2011,2.297161,11.601443,65.858003,92.356802,47.472179
5/9/2011,2.140759,11.35881,65.527514,91.556138,47.104575
5/6/2011,2.170084,11.430702,65.023519,92.269986,47.036185
5/5/2011,2.072332,11.484619,64.940898,91.922707,47.078929
5/4/2011,2.082108,11.664347,65.329223,89.366349,47.335396
5/3/2011,2.023457,11.956406,65.221816,90.890518,47.412337
5/2/2011,1.867054,11.987858,64.973948,91.035219,47.053284
4/29/2011,1.945256,11.776677,64.701294,92.289276,47.001989
4/28/2011,1.93548,11.740732,64.469953,91.913058,46.754069
4/27/2011,1.93548,11.610429,64.337761,91.450024,46.523248
4/26/2011,1.925705,11.498099,63.569376,91.150974,46.087254
4/25/2011,1.91593,11.363304,63.726354,90.53359,45.625611
4/21/2011,1.886605,11.385769,63.544591,90.620414,45.805141
4/20/2011,1.827954,11.174589,64.775657,89.935504,45.899177
4/19/2011,1.788853,10.913984,63.288458,88.604265,45.608513
4/18/2011,1.759528,10.765707,63.618947,88.710378,45.57432
4/15/2011,1.798628,11.003847,63.932909,89.308472,45.779492
4/14/2011,1.769303,10.89601,63.676782,89.655751,45.736748
4/13/2011,1.798628,10.873545,63.528063,90.128434,45.847885
4/12/2011,1.769303,10.922969,63.338036,90.755466,45.753847
4/11/2011,1.739977,11.030806,62.999282,89.260236,45.155421
4/8/2011,1.720427,11.089218,62.825777,87.938653,44.916052
4/7/2011,1.720427,11.071245,62.800991,90.591475,45.309302
4/6/2011,1.798628,11.156616,63.387607,91.247439,45.292204
4/5/2011,1.739977,11.304892,63.288458,90.861579,45.087031
4/4/2011,1.661776,11.349824,63.114953,91.758716,45.010091
4/1/2011,1.6129,11.276584,62.784463,91.642954,44.565547
3/31/2011,1.6129,11.057404,62.867084,90.244196,44.497154
3/30/2011,1.681326,11.048459,62.635743,90.437125,44.762171
3/29/2011,1.691102,10.967944,62.272211,89.752216,44.67668
3/28/2011,1.681326,10.927686,61.966507,89.732918,44.616838
3/25/2011,1.681326,11.191597,62.173062,87.089745,44.753621
3/24/2011,1.661776,11.061877,61.908672,87.581725,44.958796
